amenity	airport	bn	বিমানবন্দর
amenity	bank	bn	ব্যাংক
amenity	brothel	bn	পতিতালয়
amenity	bus_station	bn	বাস স্টেশন
amenity	casino	bn	ক্যাসিনো
amenity	cinema	bn	সিনেমা
amenity	clinic	bn	ক্লিনিক
amenity	college	bn	কলেজ
amenity	community_centre	bn	কমিউনিটি সেন্টার
amenity	embassy	bn	দূতাবাস
amenity	grave_yard	bn	কবরস্থান
amenity	library	bn	পাঠাগার
amenity	park	bn	উদ্যান
amenity	pharmacy	bn	ঔষধালয়
amenity	post_box	bn	ডাকবাক্স
amenity	post_office	bn	ডাকঘর
